CustomerID,R,F,M,Score,Segment
13120.0,1,1,1,1.0,Lost
13121.0,1,3,2,2.0,Need Attention
13122.0,2,3,3,2.6666666666666665,Need Attention
13124.0,2,5,5,4.0,At Risk
13126.0,5,5,5,5.0,Champions
13127.0,2,2,1,1.6666666666666667,Lost
13130.0,2,1,1,1.3333333333333333,Lost
13131.0,4,3,3,3.3333333333333335,Loyal Customers
13132.0,1,1,1,1.0,Lost
13133.0,1,1,1,1.0,Lost
13134.0,2,4,4,3.3333333333333335,At Risk
13135.0,1,1,5,2.3333333333333335,Need Attention
13136.0,3,5,5,4.333333333333333,Loyal Customers
13137.0,5,5,5,5.0,Champions
13138.0,4,4,3,3.6666666666666665,Loyal Customers
13139.0,4,5,5,4.666666666666667,Champions
13140.0,2,3,2,2.3333333333333335,Need Attention
13141.0,2,5,5,4.0,At Risk
13142.0,4,2,2,2.6666666666666665,Potential Loyalists
13144.0,1,1,1,1.0,Lost
13145.0,3,1,3,2.3333333333333335,Need Attention
13146.0,4,2,1,2.3333333333333335,Potential Loyalists
13147.0,5,1,1,2.3333333333333335,Potential Loyalists
13148.0,4,5,5,4.666666666666667,Champions
13149.0,4,4,4,4.0,Champions
13151.0,1,4,4,3.0,At Risk
13153.0,5,2,3,3.3333333333333335,Potential Loyalists
13154.0,2,1,3,2.0,Need Attention
13155.0,3,4,3,3.3333333333333335,Loyal Customers
13157.0,3,4,4,3.6666666666666665,Loyal Customers
13158.0,2,4,4,3.3333333333333335,At Risk
13159.0,5,4,4,4.333333333333333,Champions
13160.0,4,1,1,2.0,Potential Loyalists
13161.0,1,1,1,1.0,Lost
13162.0,2,4,5,3.6666666666666665,At Risk
13165.0,3,3,4,3.3333333333333335,Loyal Customers
13166.0,1,3,2,2.0,Need Attention
13167.0,4,4,4,4.0,Champions
13168.0,3,5,4,4.0,Loyal Customers
13169.0,3,1,2,2.0,Need Attention
13170.0,4,3,2,3.0,Need Attention
13171.0,5,3,3,3.6666666666666665,Loyal Customers
13173.0,5,3,3,3.6666666666666665,Loyal Customers
13174.0,4,5,5,4.666666666666667,Champions
13176.0,3,4,3,3.3333333333333335,Loyal Customers
13177.0,3,2,1,2.0,Need Attention
13178.0,4,5,5,4.666666666666667,Champions
13182.0,3,1,2,2.0,Need Attention
13183.0,5,4,5,4.666666666666667,Champions
13184.0,4,5,5,4.666666666666667,Champions
13185.0,1,1,1,1.0,Lost
13186.0,3,4,4,3.6666666666666665,Loyal Customers
13187.0,1,3,2,2.0,Need Attention
13188.0,5,1,1,2.3333333333333335,Potential Loyalists
13189.0,4,2,4,3.3333333333333335,Potential Loyalists
13192.0,2,4,4,3.3333333333333335,At Risk
13193.0,3,2,1,2.0,Need Attention
13194.0,2,1,1,1.3333333333333333,Lost
13196.0,5,4,4,4.333333333333333,Champions
13198.0,5,5,5,5.0,Champions
13199.0,5,4,5,4.666666666666667,Champions
13200.0,4,3,3,3.3333333333333335,Loyal Customers
13203.0,5,3,4,4.0,Loyal Customers
13207.0,4,1,1,2.0,Potential Loyalists
13208.0,3,5,4,4.0,Loyal Customers
13209.0,4,5,5,4.666666666666667,Champions
13210.0,2,2,2,2.0,Lost
13211.0,5,3,4,4.0,Loyal Customers
13212.0,5,5,4,4.666666666666667,Champions
13213.0,3,4,4,3.6666666666666665,Loyal Customers
13216.0,1,1,2,1.3333333333333333,Lost
13217.0,2,1,1,1.3333333333333333,Lost
13218.0,2,1,1,1.3333333333333333,Lost
13220.0,2,2,2,2.0,Lost
13221.0,1,4,3,2.6666666666666665,Need Attention
13223.0,1,1,1,1.0,Lost
13224.0,3,4,5,4.0,Loyal Customers
13225.0,5,3,5,4.333333333333333,Loyal Customers
13226.0,1,2,1,1.3333333333333333,Lost
13227.0,1,1,1,1.0,Lost
13228.0,2,1,2,1.6666666666666667,Lost
13229.0,1,1,1,1.0,Lost
13230.0,5,5,5,5.0,Champions
13232.0,4,5,4,4.333333333333333,Champions
13233.0,2,3,4,3.0,Need Attention
13235.0,1,4,4,3.0,At Risk
13236.0,4,3,3,3.3333333333333335,Loyal Customers
13238.0,5,3,3,3.6666666666666665,Loyal Customers
13239.0,1,2,3,2.0,Need Attention
13240.0,2,4,3,3.0,Need Attention
13242.0,2,1,1,1.3333333333333333,Lost
13243.0,1,3,3,2.3333333333333335,Need Attention
13244.0,2,2,1,1.6666666666666667,Lost
13245.0,3,2,2,2.3333333333333335,Need Attention
13246.0,4,5,5,4.666666666666667,Champions
13247.0,4,2,2,2.6666666666666665,Potential Loyalists
13248.0,2,2,2,2.0,Lost
13249.0,2,2,3,2.3333333333333335,Need Attention
13253.0,2,3,4,3.0,Need Attention
13255.0,5,1,2,2.6666666666666665,Potential Loyalists
13256.0,4,1,5,3.3333333333333335,Potential Loyalists
13258.0,5,3,3,3.6666666666666665,Loyal Customers
13259.0,3,4,2,3.0,Need Attention
13260.0,3,1,1,1.6666666666666667,Need Attention
13261.0,1,1,2,1.3333333333333333,Lost
13262.0,1,1,1,1.0,Lost
13263.0,5,5,5,5.0,Champions
13265.0,3,4,5,4.0,Loyal Customers
13266.0,5,5,5,5.0,Champions
13267.0,5,5,5,5.0,Champions
13268.0,4,5,5,4.666666666666667,Champions
13269.0,5,5,5,5.0,Champions
13270.0,1,1,2,1.3333333333333333,Lost
13271.0,3,4,2,3.0,Need Attention
13272.0,4,2,1,2.3333333333333335,Potential Loyalists
13273.0,2,2,1,1.6666666666666667,Lost
13276.0,3,3,2,2.6666666666666665,Need Attention
13277.0,4,1,1,2.0,Potential Loyalists
13278.0,3,3,3,3.0,Loyal Customers
13279.0,3,1,1,1.6666666666666667,Need Attention
13280.0,2,4,3,3.0,Need Attention
13282.0,4,3,3,3.3333333333333335,Loyal Customers
13283.0,3,1,1,1.6666666666666667,Need Attention
13284.0,1,1,1,1.0,Lost
13285.0,4,5,5,4.666666666666667,Champions
13291.0,2,3,2,2.3333333333333335,Need Attention
13292.0,3,3,3,3.0,Loyal Customers
13294.0,1,3,3,2.3333333333333335,Need Attention
13295.0,1,1,1,1.0,Lost
13296.0,2,1,1,1.3333333333333333,Lost
13297.0,5,4,4,4.333333333333333,Champions
13298.0,5,1,1,2.3333333333333335,Potential Loyalists
13299.0,1,1,1,1.0,Lost
13300.0,2,2,2,2.0,Lost
13301.0,2,4,3,3.0,Need Attention
13302.0,2,1,1,1.3333333333333333,Lost
13304.0,1,2,2,1.6666666666666667,Lost
13305.0,5,4,4,4.333333333333333,Champions
13307.0,2,1,1,1.3333333333333333,Lost
13308.0,4,3,4,3.6666666666666665,Loyal Customers
13309.0,5,4,5,4.666666666666667,Champions
13310.0,5,4,4,4.333333333333333,Champions
13311.0,5,2,3,3.3333333333333335,Potential Loyalists
13313.0,4,4,4,4.0,Champions
13314.0,5,4,3,4.0,Loyal Customers
13316.0,3,4,5,4.0,Loyal Customers
13317.0,3,5,4,4.0,Loyal Customers
13318.0,5,2,2,3.0,Potential Loyalists
13319.0,5,5,5,5.0,Champions
13320.0,3,4,4,3.6666666666666665,Loyal Customers
13321.0,2,1,3,2.0,Need Attention
13322.0,4,2,1,2.3333333333333335,Potential Loyalists
13323.0,5,2,2,3.0,Potential Loyalists
13324.0,3,4,5,4.0,Loyal Customers
13325.0,2,1,2,1.6666666666666667,Lost
13327.0,3,4,5,4.0,Loyal Customers
13328.0,1,2,3,2.0,Need Attention
13329.0,4,2,3,3.0,Potential Loyalists
13330.0,2,3,4,3.0,Need Attention
13332.0,4,2,2,2.6666666666666665,Potential Loyalists
13334.0,2,5,5,4.0,At Risk
13336.0,2,3,3,2.6666666666666665,Need Attention
13338.0,2,2,3,2.3333333333333335,Need Attention
13339.0,1,3,3,2.3333333333333335,Need Attention
13340.0,3,5,5,4.333333333333333,Loyal Customers
13341.0,1,3,3,2.3333333333333335,Need Attention
13343.0,2,2,2,2.0,Lost
13344.0,3,4,4,3.6666666666666665,Loyal Customers
13345.0,1,2,2,1.6666666666666667,Lost
13347.0,3,1,2,2.0,Need Attention
13348.0,3,1,1,1.6666666666666667,Need Attention
13349.0,5,2,2,3.0,Potential Loyalists
13350.0,4,3,3,3.3333333333333335,Loyal Customers
13351.0,3,2,2,2.3333333333333335,Need Attention
13352.0,5,2,3,3.3333333333333335,Potential Loyalists
13354.0,3,3,3,3.0,Loyal Customers
13355.0,2,3,3,2.6666666666666665,Need Attention
13356.0,2,3,3,2.6666666666666665,Need Attention
13357.0,1,4,3,2.6666666666666665,Need Attention
13358.0,1,2,3,2.0,Need Attention
13359.0,3,2,2,2.3333333333333335,Need Attention
13362.0,5,5,5,5.0,Champions
13363.0,4,4,4,4.0,Champions
13364.0,3,2,1,2.0,Need Attention
13365.0,5,5,5,5.0,Champions
13366.0,3,1,1,1.6666666666666667,Need Attention
13368.0,1,2,3,2.0,Need Attention
13369.0,1,2,2,1.6666666666666667,Lost
13370.0,1,3,3,2.3333333333333335,Need Attention
13372.0,2,2,2,2.0,Lost
13373.0,3,5,5,4.333333333333333,Loyal Customers
13375.0,2,3,3,2.6666666666666665,Need Attention
13376.0,2,3,4,3.0,Need Attention
13379.0,4,4,4,4.0,Champions
13381.0,4,5,5,4.666666666666667,Champions
13382.0,1,2,1,1.3333333333333333,Lost
13384.0,4,5,5,4.666666666666667,Champions
13385.0,1,3,3,2.3333333333333335,Need Attention
13388.0,2,3,3,2.6666666666666665,Need Attention
13389.0,5,3,3,3.6666666666666665,Loyal Customers
13390.0,2,1,2,1.6666666666666667,Lost
13391.0,1,1,1,1.0,Lost
13394.0,5,5,5,5.0,Champions
13395.0,1,2,3,2.0,Need Attention
13396.0,4,3,4,3.6666666666666665,Loyal Customers
13397.0,2,3,3,2.6666666666666665,Need Attention
13398.0,1,2,2,1.6666666666666667,Lost
13402.0,2,3,3,2.6666666666666665,Need Attention
13403.0,4,1,1,2.0,Potential Loyalists
13404.0,5,1,1,2.3333333333333335,Potential Loyalists
13405.0,2,2,2,2.0,Lost
13408.0,5,5,5,5.0,Champions
13410.0,5,3,3,3.6666666666666665,Loyal Customers
13411.0,2,2,1,1.6666666666666667,Lost
13414.0,2,2,4,2.6666666666666665,Need Attention
13416.0,3,2,2,2.3333333333333335,Need Attention
13417.0,5,2,2,3.0,Potential Loyalists
13418.0,5,5,5,5.0,Champions
13419.0,3,2,2,2.3333333333333335,Need Attention
13420.0,2,1,1,1.3333333333333333,Lost
13421.0,3,4,4,3.6666666666666665,Loyal Customers
13422.0,3,5,5,4.333333333333333,Loyal Customers
13425.0,2,4,4,3.3333333333333335,At Risk
13426.0,5,5,5,5.0,Champions
13427.0,4,2,3,3.0,Potential Loyalists
13428.0,5,4,2,3.6666666666666665,Need Attention
13429.0,5,4,4,4.333333333333333,Champions
13430.0,4,3,4,3.6666666666666665,Loyal Customers
13431.0,3,3,4,3.3333333333333335,Loyal Customers
13434.0,2,1,2,1.6666666666666667,Lost
13435.0,5,4,5,4.666666666666667,Champions
13436.0,5,1,1,2.3333333333333335,Potential Loyalists
13437.0,4,5,5,4.666666666666667,Champions
13439.0,1,3,2,2.0,Need Attention
13441.0,2,1,2,1.6666666666666667,Lost
13447.0,4,4,4,4.0,Champions
13448.0,4,5,5,4.666666666666667,Champions
13449.0,4,2,2,2.6666666666666665,Potential Loyalists
13450.0,4,4,5,4.333333333333333,Champions
13451.0,4,5,5,4.666666666666667,Champions
13452.0,1,1,3,1.6666666666666667,Need Attention
13453.0,2,2,2,2.0,Lost
13455.0,4,3,3,3.3333333333333335,Loyal Customers
13456.0,4,4,4,4.0,Champions
13458.0,5,5,5,5.0,Champions
13460.0,4,2,2,2.6666666666666665,Potential Loyalists
13461.0,3,2,4,3.0,Need Attention
13462.0,1,1,1,1.0,Lost
13464.0,3,3,3,3.0,Loyal Customers
13466.0,2,2,2,2.0,Lost
13467.0,5,4,4,4.333333333333333,Champions
13468.0,5,5,5,5.0,Champions
13470.0,2,1,1,1.3333333333333333,Lost
13471.0,5,5,5,5.0,Champions
13473.0,3,2,2,2.3333333333333335,Need Attention
13474.0,1,4,2,2.3333333333333335,Need Attention
13475.0,1,4,4,3.0,At Risk
13476.0,2,4,4,3.3333333333333335,At Risk
13477.0,3,4,4,3.6666666666666665,Loyal Customers
13479.0,1,2,2,1.6666666666666667,Lost
13481.0,3,4,4,3.6666666666666665,Loyal Customers
13482.0,1,1,1,1.0,Lost
13483.0,3,1,1,1.6666666666666667,Need Attention
13484.0,1,1,1,1.0,Lost
13485.0,1,2,2,1.6666666666666667,Lost
13486.0,2,4,4,3.3333333333333335,At Risk
13487.0,3,3,3,3.0,Loyal Customers
13488.0,4,5,5,4.666666666666667,Champions
13489.0,2,1,3,2.0,Need Attention
13491.0,3,4,4,3.6666666666666665,Loyal Customers
13492.0,2,3,3,2.6666666666666665,Need Attention
13493.0,1,1,3,1.6666666666666667,Need Attention
13494.0,1,2,2,1.6666666666666667,Lost
13495.0,5,3,4,4.0,Loyal Customers
13496.0,5,3,3,3.6666666666666665,Loyal Customers
13497.0,1,2,2,1.6666666666666667,Lost
13499.0,4,3,4,3.6666666666666665,Loyal Customers
13500.0,4,4,4,4.0,Champions
13501.0,1,3,4,2.6666666666666665,Need Attention
13502.0,4,2,2,2.6666666666666665,Potential Loyalists
13503.0,3,2,2,2.3333333333333335,Need Attention
13504.0,3,2,2,2.3333333333333335,Need Attention
13505.0,3,5,5,4.333333333333333,Loyal Customers
13506.0,1,2,3,2.0,Need Attention
13507.0,5,5,5,5.0,Champions
13508.0,1,1,1,1.0,Lost
13509.0,5,3,4,4.0,Loyal Customers
13510.0,5,4,5,4.666666666666667,Champions
13512.0,1,2,2,1.6666666666666667,Lost
13513.0,2,1,1,1.3333333333333333,Lost
13514.0,2,1,1,1.3333333333333333,Lost
13515.0,2,4,4,3.3333333333333335,At Risk
13516.0,4,3,4,3.6666666666666665,Loyal Customers
13517.0,3,5,5,4.333333333333333,Loyal Customers
13518.0,2,3,3,2.6666666666666665,Need Attention
13519.0,3,1,1,1.6666666666666667,Need Attention
13520.0,3,4,5,4.0,Loyal Customers
13521.0,5,5,4,4.666666666666667,Champions
13522.0,4,1,1,2.0,Potential Loyalists
13523.0,3,5,5,4.333333333333333,Loyal Customers
13524.0,3,2,3,2.6666666666666665,Need Attention
13525.0,4,1,3,2.6666666666666665,Potential Loyalists
13527.0,3,5,5,4.333333333333333,Loyal Customers
13529.0,2,2,1,1.6666666666666667,Lost
13531.0,1,2,2,1.6666666666666667,Lost
13532.0,3,4,2,3.0,Need Attention
13533.0,1,4,2,2.3333333333333335,Need Attention
13534.0,5,5,5,5.0,Champions
13536.0,5,5,5,5.0,Champions
13538.0,3,2,2,2.3333333333333335,Need Attention
13539.0,2,3,3,2.6666666666666665,Need Attention
13544.0,3,4,2,3.0,Need Attention
13546.0,4,4,3,3.6666666666666665,Loyal Customers
13548.0,2,4,4,3.3333333333333335,At Risk
13549.0,4,3,3,3.3333333333333335,Loyal Customers
13551.0,1,1,1,1.0,Lost
13552.0,3,4,5,4.0,Loyal Customers
13555.0,2,5,5,4.0,At Risk
13557.0,4,3,3,3.3333333333333335,Loyal Customers
13558.0,5,5,3,4.333333333333333,Loyal Customers
13560.0,5,3,1,3.0,Need Attention
13561.0,1,1,1,1.0,Lost
13562.0,2,4,4,3.3333333333333335,At Risk
13563.0,2,3,3,2.6666666666666665,Need Attention
13564.0,2,4,5,3.6666666666666665,At Risk
13565.0,4,3,2,3.0,Need Attention
13566.0,3,5,4,4.0,Loyal Customers
13568.0,2,3,2,2.3333333333333335,Need Attention
13569.0,4,4,3,3.6666666666666665,Loyal Customers
13570.0,1,2,2,1.6666666666666667,Lost
13571.0,4,5,5,4.666666666666667,Champions
13572.0,1,3,3,2.3333333333333335,Need Attention
13573.0,3,2,3,2.6666666666666665,Need Attention
13575.0,4,3,3,3.3333333333333335,Loyal Customers
13576.0,5,5,5,5.0,Champions
13577.0,4,4,4,4.0,Champions
13579.0,4,2,2,2.6666666666666665,Potential Loyalists
13581.0,1,1,1,1.0,Lost
13583.0,2,3,4,3.0,Need Attention
13584.0,1,2,1,1.3333333333333333,Lost
13587.0,4,1,2,2.3333333333333335,Potential Loyalists
13588.0,4,5,5,4.666666666666667,Champions
13589.0,4,2,2,2.6666666666666665,Potential Loyalists
13590.0,5,4,5,4.666666666666667,Champions
13591.0,3,3,3,3.0,Loyal Customers
13592.0,3,2,1,2.0,Need Attention
13593.0,2,5,4,3.6666666666666665,At Risk
13594.0,3,2,3,2.6666666666666665,Need Attention
13596.0,5,5,4,4.666666666666667,Champions
13598.0,3,3,2,2.6666666666666665,Need Attention
13599.0,5,5,5,5.0,Champions
13600.0,1,2,2,1.6666666666666667,Lost
13601.0,3,4,3,3.3333333333333335,Loyal Customers
13602.0,3,2,2,2.3333333333333335,Need Attention
13603.0,4,2,2,2.6666666666666665,Potential Loyalists
13606.0,4,3,2,3.0,Need Attention
13607.0,3,4,3,3.3333333333333335,Loyal Customers
13610.0,4,5,4,4.333333333333333,Champions
13611.0,2,4,4,3.3333333333333335,At Risk
13614.0,4,5,4,4.333333333333333,Champions
13615.0,1,2,2,1.6666666666666667,Lost
13617.0,3,3,3,3.0,Loyal Customers
13618.0,2,1,2,1.6666666666666667,Lost
13621.0,2,2,2,2.0,Lost
13623.0,4,4,3,3.6666666666666665,Loyal Customers
13626.0,1,2,2,1.6666666666666667,Lost
13627.0,3,4,4,3.6666666666666665,Loyal Customers
13629.0,4,4,5,4.333333333333333,Champions
13630.0,5,4,4,4.333333333333333,Champions
13631.0,2,1,3,2.0,Need Attention
13632.0,4,5,4,4.333333333333333,Champions
13634.0,3,5,4,4.0,Loyal Customers
13635.0,3,4,4,3.6666666666666665,Loyal Customers
13636.0,3,4,4,3.6666666666666665,Loyal Customers
13637.0,3,4,3,3.3333333333333335,Loyal Customers
13638.0,4,1,1,2.0,Potential Loyalists
13639.0,2,3,4,3.0,Need Attention
13642.0,1,4,2,2.3333333333333335,Need Attention
13643.0,4,2,2,2.6666666666666665,Potential Loyalists
13644.0,5,5,5,5.0,Champions
13645.0,2,1,1,1.3333333333333333,Lost
13647.0,5,4,4,4.333333333333333,Champions
13649.0,1,2,2,1.6666666666666667,Lost
13650.0,4,4,4,4.0,Champions
13651.0,3,1,1,1.6666666666666667,Need Attention
13652.0,3,4,4,3.6666666666666665,Loyal Customers
13654.0,3,5,5,4.333333333333333,Loyal Customers
13655.0,2,3,4,3.0,Need Attention
13656.0,2,3,3,2.6666666666666665,Need Attention
13657.0,5,2,2,3.0,Potential Loyalists
13658.0,5,4,4,4.333333333333333,Champions
13659.0,1,4,4,3.0,At Risk
13662.0,2,3,3,2.6666666666666665,Need Attention
13663.0,1,1,1,1.0,Lost
13666.0,3,1,1,1.6666666666666667,Need Attention
13667.0,2,4,2,2.6666666666666665,Need Attention
13668.0,5,5,5,5.0,Champions
13669.0,3,1,2,2.0,Need Attention
13670.0,2,2,2,2.0,Lost
13672.0,1,2,1,1.3333333333333333,Lost
13673.0,4,4,2,3.3333333333333335,Need Attention
13675.0,2,2,2,2.0,Lost
13678.0,2,2,4,2.6666666666666665,Need Attention
13680.0,5,5,5,5.0,Champions
13681.0,4,3,3,3.3333333333333335,Loyal Customers
13682.0,1,1,1,1.0,Lost
13684.0,1,3,1,1.6666666666666667,Need Attention
13685.0,5,3,5,4.333333333333333,Loyal Customers
13686.0,1,1,1,1.0,Lost
13689.0,3,1,3,2.3333333333333335,Need Attention
13690.0,3,1,1,1.6666666666666667,Need Attention
13692.0,4,3,4,3.6666666666666665,Loyal Customers
13693.0,1,1,1,1.0,Lost
13694.0,5,5,5,5.0,Champions
13695.0,4,4,5,4.333333333333333,Champions
13697.0,3,1,1,1.6666666666666667,Need Attention
13699.0,2,1,1,1.3333333333333333,Lost
13700.0,4,5,5,4.666666666666667,Champions
13703.0,1,1,1,1.0,Lost
13704.0,5,5,5,5.0,Champions
13705.0,5,2,3,3.3333333333333335,Potential Loyalists
13706.0,1,2,2,1.6666666666666667,Lost
13707.0,1,3,3,2.3333333333333335,Need Attention
13708.0,1,3,3,2.3333333333333335,Need Attention
13709.0,5,5,5,5.0,Champions
13710.0,4,1,1,2.0,Potential Loyalists
13711.0,1,1,1,1.0,Lost
13712.0,1,1,2,1.3333333333333333,Lost
13715.0,1,4,4,3.0,At Risk
13716.0,1,2,1,1.3333333333333333,Lost
13717.0,3,4,5,4.0,Loyal Customers
13718.0,1,1,2,1.3333333333333333,Lost
13719.0,4,4,4,4.0,Champions
13720.0,2,3,3,2.6666666666666665,Need Attention
13721.0,3,2,3,2.6666666666666665,Need Attention
13722.0,2,4,5,3.6666666666666665,At Risk
13723.0,1,1,1,1.0,Lost
13725.0,3,4,4,3.6666666666666665,Loyal Customers
13726.0,3,3,4,3.3333333333333335,Loyal Customers
13727.0,4,2,2,2.6666666666666665,Potential Loyalists
13728.0,3,4,4,3.6666666666666665,Loyal Customers
13730.0,2,3,3,2.6666666666666665,Need Attention
13731.0,1,3,3,2.3333333333333335,Need Attention
13732.0,4,3,3,3.3333333333333335,Loyal Customers
13735.0,4,5,5,4.666666666666667,Champions
13736.0,5,5,4,4.666666666666667,Champions
13737.0,1,3,2,2.0,Need Attention
13739.0,4,1,1,2.0,Potential Loyalists
13740.0,1,2,3,2.0,Need Attention
13741.0,3,3,3,3.0,Loyal Customers
13742.0,4,5,5,4.666666666666667,Champions
13743.0,5,3,5,4.333333333333333,Loyal Customers
13744.0,2,4,4,3.3333333333333335,At Risk
13745.0,2,2,3,2.3333333333333335,Need Attention
13747.0,1,1,1,1.0,Lost
13748.0,2,2,3,2.3333333333333335,Need Attention
13750.0,3,2,3,2.6666666666666665,Need Attention
13751.0,1,1,1,1.0,Lost
13752.0,2,4,4,3.3333333333333335,At Risk
13753.0,1,3,3,2.3333333333333335,Need Attention
13754.0,2,1,2,1.6666666666666667,Lost
13755.0,5,5,5,5.0,Champions
13756.0,5,5,5,5.0,Champions
13758.0,5,4,5,4.666666666666667,Champions
13759.0,3,2,2,2.3333333333333335,Need Attention
13760.0,3,3,2,2.6666666666666665,Need Attention
13761.0,3,4,4,3.6666666666666665,Loyal Customers
13762.0,1,1,1,1.0,Lost
13763.0,3,2,4,3.0,Need Attention
13764.0,3,5,4,4.0,Loyal Customers
13767.0,5,5,5,5.0,Champions
13769.0,5,5,5,5.0,Champions
13771.0,3,4,5,4.0,Loyal Customers
13772.0,3,5,4,4.0,Loyal Customers
13774.0,2,2,2,2.0,Lost
13777.0,5,5,5,5.0,Champions
13778.0,2,1,1,1.3333333333333333,Lost
13780.0,5,3,3,3.6666666666666665,Loyal Customers
13781.0,1,2,1,1.3333333333333333,Lost
13782.0,4,4,4,4.0,Champions
13784.0,5,3,5,4.333333333333333,Loyal Customers
13786.0,1,1,1,1.0,Lost
13787.0,2,3,3,2.6666666666666665,Need Attention
13790.0,5,3,4,4.0,Loyal Customers
13791.0,3,2,4,3.0,Need Attention
13792.0,3,1,1,1.6666666666666667,Need Attention
13798.0,5,5,5,5.0,Champions
13799.0,2,3,3,2.6666666666666665,Need Attention
13800.0,1,3,3,2.3333333333333335,Need Attention
13801.0,3,2,2,2.3333333333333335,Need Attention
13802.0,2,4,5,3.6666666666666665,At Risk
13803.0,1,2,1,1.3333333333333333,Lost
13804.0,4,5,5,4.666666666666667,Champions
13805.0,3,1,5,3.0,Need Attention
13806.0,3,1,1,1.6666666666666667,Need Attention
13807.0,1,1,1,1.0,Lost
13808.0,5,4,4,4.333333333333333,Champions
13809.0,1,1,1,1.0,Lost
13810.0,4,3,5,4.0,Loyal Customers
13811.0,1,1,3,1.6666666666666667,Need Attention
13812.0,3,3,3,3.0,Loyal Customers
13813.0,3,4,4,3.6666666666666665,Loyal Customers
13814.0,3,3,4,3.3333333333333335,Loyal Customers
13815.0,4,5,5,4.666666666666667,Champions
13816.0,4,3,3,3.3333333333333335,Loyal Customers
13817.0,4,2,2,2.6666666666666665,Potential Loyalists
13819.0,1,3,4,2.6666666666666665,Need Attention
13821.0,2,4,2,2.6666666666666665,Need Attention
13822.0,5,4,4,4.333333333333333,Champions
13823.0,4,3,3,3.3333333333333335,Loyal Customers
13824.0,3,3,4,3.3333333333333335,Loyal Customers
13826.0,2,1,1,1.3333333333333333,Lost
13827.0,3,4,3,3.3333333333333335,Loyal Customers
13828.0,4,2,2,2.6666666666666665,Potential Loyalists
13829.0,1,1,1,1.0,Lost
13831.0,4,4,4,4.0,Champions
13832.0,4,1,1,2.0,Potential Loyalists
13833.0,2,2,2,2.0,Lost
13835.0,4,3,3,3.3333333333333335,Loyal Customers
13837.0,1,2,2,1.6666666666666667,Lost
13838.0,5,5,4,4.666666666666667,Champions
13841.0,1,1,1,1.0,Lost
13842.0,3,5,5,4.333333333333333,Loyal Customers
13844.0,5,2,2,3.0,Potential Loyalists
13845.0,3,1,2,2.0,Need Attention
13846.0,4,3,3,3.3333333333333335,Loyal Customers
13848.0,2,1,5,2.6666666666666665,Need Attention
13849.0,3,4,4,3.6666666666666665,Loyal Customers
13850.0,2,4,4,3.3333333333333335,At Risk
13851.0,2,4,5,3.6666666666666665,At Risk
13853.0,5,2,3,3.3333333333333335,Potential Loyalists
13854.0,5,4,5,4.666666666666667,Champions
13856.0,2,2,3,2.3333333333333335,Need Attention
13858.0,3,1,1,1.6666666666666667,Need Attention
13859.0,1,2,2,1.6666666666666667,Lost
13860.0,5,4,4,4.333333333333333,Champions
13862.0,4,5,5,4.666666666666667,Champions
13863.0,1,2,2,1.6666666666666667,Lost
13865.0,3,3,2,2.6666666666666665,Need Attention
13866.0,2,1,1,1.3333333333333333,Lost
13867.0,4,4,4,4.0,Champions
13868.0,5,3,5,4.333333333333333,Loyal Customers
13869.0,2,5,5,4.0,At Risk
13870.0,5,4,5,4.666666666666667,Champions
13871.0,4,5,5,4.666666666666667,Champions
13873.0,2,2,2,2.0,Lost
13874.0,1,2,2,1.6666666666666667,Lost
13875.0,3,4,4,3.6666666666666665,Loyal Customers
13876.0,3,1,1,1.6666666666666667,Need Attention
13877.0,2,1,1,1.3333333333333333,Lost
13878.0,3,3,3,3.0,Loyal Customers
13880.0,4,5,5,4.666666666666667,Champions
13881.0,5,5,5,5.0,Champions
13882.0,5,4,4,4.333333333333333,Champions
13883.0,5,5,5,5.0,Champions
13884.0,5,4,3,4.0,Loyal Customers
13885.0,1,2,2,1.6666666666666667,Lost
13886.0,3,2,1,2.0,Need Attention
13887.0,1,2,2,1.6666666666666667,Lost
13888.0,2,3,3,2.6666666666666665,Need Attention
13889.0,2,2,2,2.0,Lost
13890.0,5,4,4,4.333333333333333,Champions
13892.0,4,2,4,3.3333333333333335,Potential Loyalists
13893.0,1,2,2,1.6666666666666667,Lost
13894.0,4,3,3,3.3333333333333335,Loyal Customers
13895.0,4,4,5,4.333333333333333,Champions
13897.0,3,2,2,2.3333333333333335,Need Attention
13898.0,1,1,1,1.0,Lost
13899.0,4,2,2,2.6666666666666665,Potential Loyalists
13900.0,1,3,3,2.3333333333333335,Need Attention
13901.0,2,5,5,4.0,At Risk
13904.0,3,2,2,2.3333333333333335,Need Attention
13908.0,2,5,5,4.0,At Risk
13911.0,3,5,5,4.333333333333333,Loyal Customers
13914.0,5,3,3,3.6666666666666665,Loyal Customers
13917.0,3,2,2,2.3333333333333335,Need Attention
13918.0,3,3,4,3.3333333333333335,Loyal Customers
13919.0,3,3,3,3.0,Loyal Customers
13922.0,1,1,1,1.0,Lost
13923.0,3,2,2,2.3333333333333335,Need Attention
13924.0,5,5,5,5.0,Champions
13925.0,3,3,3,3.0,Loyal Customers
13926.0,4,1,1,2.0,Potential Loyalists
13927.0,2,2,2,2.0,Lost
13928.0,5,2,2,3.0,Potential Loyalists
13929.0,2,1,2,1.6666666666666667,Lost
13930.0,3,2,2,2.3333333333333335,Need Attention
